rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1679586257810777870,,10009,,1679586257,806950555,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586257862245515,,10010,,1679586257,858416535,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586257910692401,,10011,,1679586257,908694039,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586257958235034,,10012,,1679586257,957016318,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586258008951033,,10013,,1679586258,7729437,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586258062621870,,10014,,1679586258,57981149,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586258108428093,,10015,,1679586258,106864802,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586258158488990,,10016,,1679586258,156917251,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586258208801982,,10017,,1679586258,207305026,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586258257843394,,10018,,1679586258,256970085,'',,,2.00000023842,0.0,0.0,,0.0,0.0,1.57618498802
1679586258307893219,,10019,,1679586258,306921030,'',,,1.70000016689,0.0,0.0,,0.0,0.0,1.33975720406
1679586258358038851,,10020,,1679586258,357097190,'',,,1.40000033379,0.0,0.0,,0.0,0.0,1.1033295393
1679586258409383616,,10021,,1679586258,408036069,'',,,1.10000038147,0.0,0.0,,0.0,0.0,0.866901934147
1679586258458247301,,10022,,1679586258,456947849,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586258507698408,,10023,,1679586258,506826091,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586258558005768,,10024,,1679586258,556942507,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586258608238024,,10025,,1679586258,606972492,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586258658147434,,10026,,1679586258,656881646,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586258708835273,,10027,,1679586258,706953231,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586258758328267,,10028,,1679586258,756913744,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586258808964491,,10029,,1679586258,807147632,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586258858548525,,10030,,1679586258,857105906,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586258908634990,,10031,,1679586258,907201330,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586258957819026,,10032,,1679586258,956812309,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586259007661043,,10033,,1679586259,6670742,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586259060374732,,10034,,1679586259,56964342,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586259108194196,,10035,,1679586259,107126135,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586259157776854,,10036,,1679586259,156992057,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586259208236182,,10037,,1679586259,207329657,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586259258189623,,10038,,1679586259,257021947,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586259310355953,,10039,,1679586259,307433467,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586259358037018,,10040,,1679586259,356985149,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586259407915483,,10041,,1679586259,406971806,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586259458375803,,10042,,1679586259,456976447,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586259508332508,,10043,,1679586259,506934913,'',,,2.7999997139,0.0,0.0,,0.0,0.0,2.20665836334
1679586259560580822,,10044,,1679586259,556776642,'',,,3.09999966621,0.0,0.0,,0.0,0.0,2.44308614731
1679586259611482996,,10045,,1679586259,607647745,'',,,3.39999961853,0.0,0.0,,0.0,0.0,2.67951369286
1679586259658226400,,10046,,1679586259,657118179,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259708352321,,10047,,1679586259,706909285,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259757874371,,10048,,1679586259,757099782,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259808217475,,10049,,1679586259,806929383,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259857731014,,10050,,1679586259,856956360,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259908384965,,10051,,1679586259,906938922,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586259957902664,,10052,,1679586259,957025834,'',,,3.5,0.0,0.0,,0.0,0.0,0.0
1679586260008294887,,10053,,1679586260,6947084,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260057936842,,10054,,1679586260,56934669,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260108966056,,10055,,1679586260,107236109,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260157694989,,10056,,1679586260,156938127,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260208024813,,10057,,1679586260,206972784,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260258457037,,10058,,1679586260,257000945,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260308096527,,10059,,1679586260,306877459,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586260358335919,,10060,,1679586260,356953076,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586260408134705,,10061,,1679586260,407219892,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586260457934547,,10062,,1679586260,456945206,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586260507951508,,10063,,1679586260,507221654,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586260558032725,,10064,,1679586260,556778233,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586260608555860,,10065,,1679586260,607105209,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260657962615,,10066,,1679586260,657010650,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260709684883,,10067,,1679586260,706894492,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260759453652,,10068,,1679586260,757002812,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260808090650,,10069,,1679586260,806838046,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260858795737,,10070,,1679586260,856984223,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260908343899,,10071,,1679586260,907230815,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586260958333821,,10072,,1679586260,956967489,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586261009050907,,10073,,1679586261,7683296,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586261059400027,,10074,,1679586261,56939107,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586261108108577,,10075,,1679586261,106945860,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586261157665379,,10076,,1679586261,156634950,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586261208253282,,10077,,1679586261,206643431,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586261257835717,,10078,,1679586261,256635465,'',,,2.00000023842,0.0,0.0,,0.0,0.0,1.57618498802
1679586261307959142,,10079,,1679586261,306832329,'',,,1.70000016689,0.0,0.0,,0.0,0.0,1.33975720406
1679586261357865575,,10080,,1679586261,356774506,'',,,1.40000033379,0.0,0.0,,0.0,0.0,1.1033295393
1679586261407824744,,10081,,1679586261,406835435,'',,,1.10000038147,0.0,0.0,,0.0,0.0,0.866901934147
1679586261457453194,,10082,,1679586261,456649005,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586261508354121,,10083,,1679586261,506916205,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586261558668329,,10084,,1679586261,557386605,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586261608564266,,10085,,1679586261,606919440,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586261657711086,,10086,,1679586261,656929873,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586261708894251,,10087,,1679586261,707211345,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586261760755719,,10088,,1679586261,757600817,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586261808743662,,10089,,1679586261,807365267,'',,,2.7999997139,0.0,0.0,,0.0,0.0,2.20665836334
1679586261859435725,,10090,,1679586261,857758546,'',,,3.09999966621,0.0,0.0,,0.0,0.0,2.44308614731
1679586261909632558,,10091,,1679586261,906960822,'',,,3.39999961853,0.0,0.0,,0.0,0.0,2.67951369286
1679586261957611669,,10092,,1679586261,956788152,'',,,3.09999966621,0.0,0.0,,0.0,0.0,2.44308614731
1679586262008542483,,10093,,1679586262,7143128,'',,,2.7999997139,0.0,0.0,,0.0,0.0,2.20665836334
1679586262061274028,,10094,,1679586262,56946585,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586262111990699,,10095,,1679586262,106975899,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586262160009842,,10096,,1679586262,157061147,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586262208321912,,10097,,1679586262,206972477,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586262258534009,,10098,,1679586262,257010942,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586262308514074,,10099,,1679586262,307187646,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586262358267292,,10100,,1679586262,357100736,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586262407763135,,10101,,1679586262,406872482,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586262457887711,,10102,,1679586262,456974466,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586262508322527,,10103,,1679586262,507151043,'',,,2.7999997139,0.0,0.0,,0.0,0.0,2.20665836334
1679586262557726850,,10104,,1679586262,556973445,'',,,3.09999966621,0.0,0.0,,0.0,0.0,2.44308614731
1679586262609725661,,10105,,1679586262,607146437,'',,,3.39999961853,0.0,0.0,,0.0,0.0,2.67951369286
1679586262658560738,,10106,,1679586262,656910183,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262709226945,,10107,,1679586262,707195143,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262758516644,,10108,,1679586262,756936425,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262812569624,,10109,,1679586262,808186918,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262858839269,,10110,,1679586262,856986987,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262910341474,,10111,,1679586262,907648042,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586262959982244,,10112,,1679586262,957018893,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263010564419,,10113,,1679586263,6934767,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263058866442,,10114,,1679586263,57167407,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263107949358,,10115,,1679586263,106881489,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263158412301,,10116,,1679586263,157147857,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263208338959,,10117,,1679586263,206918835,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263258217584,,10118,,1679586263,256991156,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263307867250,,10119,,1679586263,306972661,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263358382098,,10120,,1679586263,357090646,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263408692498,,10121,,1679586263,406899672,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263457757206,,10122,,1679586263,456963993,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263509829425,,10123,,1679586263,508390549,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263557803480,,10124,,1679586263,557038107,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263613390440,,10125,,1679586263,607163291,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263658931543,,10126,,1679586263,657119965,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263708579609,,10127,,1679586263,706950814,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263758444315,,10128,,1679586263,757459006,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263808670939,,10129,,1679586263,806978624,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263859859064,,10130,,1679586263,857501376,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263914131436,,10131,,1679586263,907918080,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586263959745179,,10132,,1679586263,956962180,'',,,3.5,0.0,0.0,,0.0,0.0,2.40526270866
1679586264008712575,,10133,,1679586264,7162724,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264061458296,,10134,,1679586264,57205541,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264110162685,,10135,,1679586264,106948231,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264159241473,,10136,,1679586264,157248935,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264212403192,,10137,,1679586264,207888614,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264258136839,,10138,,1679586264,256845067,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264308271911,,10139,,1679586264,306890924,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264358150569,,10140,,1679586264,356960781,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264408402569,,10141,,1679586264,406979150,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264458227211,,10142,,1679586264,456950031,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264509853959,,10143,,1679586264,508271884,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264560944517,,10144,,1679586264,557311408,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264607569104,,10145,,1679586264,606787187,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264659549003,,10146,,1679586264,657559506,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264709286829,,10147,,1679586264,707502547,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264758781616,,10148,,1679586264,757065781,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264808650129,,10149,,1679586264,806956343,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264859632943,,10150,,1679586264,856895448,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264909996079,,10151,,1679586264,907265944,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586264957564408,,10152,,1679586264,956825947,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265010182641,,10153,,1679586265,6933787,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265058215864,,10154,,1679586265,56929405,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265109747061,,10155,,1679586265,107255709,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265158099899,,10156,,1679586265,157142526,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265208647002,,10157,,1679586265,207120991,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265258085085,,10158,,1679586265,256912897,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265308275870,,10159,,1679586265,306934946,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265357814656,,10160,,1679586265,356778788,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265408096257,,10161,,1679586265,406966660,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265461508695,,10162,,1679586265,458216417,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265508337762,,10163,,1679586265,506973094,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265557849285,,10164,,1679586265,556916072,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586265608120261,,10165,,1679586265,607306504,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586265657906183,,10166,,1679586265,657025034,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586265708725829,,10167,,1679586265,707272138,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586265757685002,,10168,,1679586265,756606317,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586265807601931,,10169,,1679586265,806658830,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586265858369162,,10170,,1679586265,856908142,'',,,1.70000016689,0.0,0.0,,0.0,0.0,-1.33975720406
1679586265908742762,,10171,,1679586265,906892528,'',,,1.40000033379,0.0,0.0,,0.0,0.0,-1.1033295393
1679586265958186989,,10172,,1679586265,956838897,'',,,1.70000016689,0.0,0.0,,0.0,0.0,-1.33975720406
1679586266008256110,,10173,,1679586266,7081105,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586266058486158,,10174,,1679586266,56958067,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586266108489551,,10175,,1679586266,106975924,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586266160183947,,10176,,1679586266,157138068,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586266208331762,,10177,,1679586266,206764951,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586266259934382,,10178,,1679586266,257086423,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586266308415188,,10179,,1679586266,307147288,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586266357829495,,10180,,1679586266,357010425,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586266408213015,,10181,,1679586266,406959227,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586266458139480,,10182,,1679586266,457040571,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586266507947898,,10183,,1679586266,506965469,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586266557977275,,10184,,1679586266,556974686,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586266609119480,,10185,,1679586266,607819452,'',,,1.70000016689,0.0,0.0,,0.0,0.0,-1.33975720406
1679586266658007133,,10186,,1679586266,656975680,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586266707957758,,10187,,1679586266,706952161,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586266758389918,,10188,,1679586266,756974082,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586266810055770,,10189,,1679586266,806844804,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586266860047835,,10190,,1679586266,856952261,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586266909739133,,10191,,1679586266,906968710,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586266958195779,,10192,,1679586266,956852103,'',,,3.5,0.0,0.0,,0.0,0.0,-2.7583231926
1679586267010708316,,10193,,1679586267,6959496,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586267058818403,,10194,,1679586267,56760266,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586267112583192,,10195,,1679586267,107400041,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586267159642787,,10196,,1679586267,156863660,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586267208816710,,10197,,1679586267,206929484,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586267258303593,,10198,,1679586267,256975309,'',,,1.70000016689,0.0,0.0,,0.0,0.0,-1.33975720406
1679586267308126123,,10199,,1679586267,306966639,'',,,1.40000033379,0.0,0.0,,0.0,0.0,-1.1033295393
1679586267357886221,,10200,,1679586267,356956080,'',,,1.70000016689,0.0,0.0,,0.0,0.0,-1.33975720406
1679586267409895304,,10201,,1679586267,407273296,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-1.57618498802
1679586267459489226,,10202,,1679586267,456917426,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.81261265278
1679586267509207852,,10203,,1679586267,507291858,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-2.04904031754
1679586267557776082,,10204,,1679586267,556929044,'',,,2.90000009537,0.0,0.0,,0.0,0.0,-2.28546786308
1679586267608332049,,10205,,1679586267,607473812,'',,,3.2000002861,0.0,0.0,,0.0,0.0,-2.52189588547
1679586267657996787,,10206,,1679586267,656929495,'',,,3.5,0.0,0.0,,0.0,0.0,0.0
1679586267708589106,,10207,,1679586267,706923800,'',,,3.5,0.0,0.0,,0.0,0.0,0.417907208204
1679586267758094325,,10208,,1679586267,756886937,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586267808176182,,10209,,1679586267,806913530,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586267859690802,,10210,,1679586267,857010107,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586267908672055,,10211,,1679586267,907727866,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586267958513656,,10212,,1679586267,957204700,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586268009012568,,10213,,1679586268,8208666,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586268058028732,,10214,,1679586268,56964543,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586268107906781,,10215,,1679586268,106774113,'',,,2.00000023842,0.0,0.0,,0.0,0.0,1.57618498802
1679586268157953598,,10216,,1679586268,157028865,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586268208689405,,10217,,1679586268,206941283,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586268258475039,,10218,,1679586268,256934500,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586268309209406,,10219,,1679586268,306979749,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586268358044067,,10220,,1679586268,357113318,'',,,3.5,0.0,0.0,,0.0,0.0,2.7583231926
1679586268407948004,,10221,,1679586268,406860680,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586268457951909,,10222,,1679586268,456985352,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586268508353637,,10223,,1679586268,507110153,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586268557972519,,10224,,1679586268,556789579,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586268608816902,,10225,,1679586268,607215467,'',,,2.00000023842,0.0,0.0,,0.0,0.0,1.57618498802
1679586268657849066,,10226,,1679586268,656833773,'',,,1.70000016689,0.0,0.0,,0.0,0.0,1.33975720406
1679586268708950184,,10227,,1679586268,707564908,'',,,1.40000033379,0.0,0.0,,0.0,0.0,1.1033295393
1679586268758573834,,10228,,1679586268,756956271,'',,,1.10000038147,0.0,0.0,,0.0,0.0,0.866901934147
1679586268808403180,,10229,,1679586268,806851856,'',,,1.40000033379,0.0,0.0,,0.0,0.0,0.0
1679586268858447821,,10230,,1679586268,857051793,'',,,1.70000016689,0.0,0.0,,0.0,0.0,0.0
1679586268909651434,,10231,,1679586268,907979343,'',,,2.00000023842,0.0,0.0,,0.0,0.0,-0.143198788166
1679586268958346895,,10232,,1679586268,957037523,'',,,2.30000019073,0.0,0.0,,0.0,0.0,-1.18169653416
1679586269007989233,,10233,,1679586269,6882517,'',,,2.60000014305,0.0,0.0,,0.0,0.0,-1.31457293034
1679586269061529095,,10234,,1679586269,57224533,'',,,2.90000009537,0.0,0.0,,0.0,0.0,0.0
1679586269108956048,,10235,,1679586269,107517717,'',,,3.2000002861,0.0,0.0,,0.0,0.0,0.0
1679586269158823154,,10236,,1679586269,157335575,'',,,3.5,0.0,0.0,,0.0,0.0,0.0
1679586269209347217,,10237,,1679586269,206853945,'',,,3.5,0.0,0.0,,0.0,0.0,0.0
1679586269259349459,,10238,,1679586269,256969210,'',,,3.5,0.0,0.0,,0.0,0.0,0.0
1679586269309036917,,10239,,1679586269,306943003,'',,,3.5,0.0,0.0,,0.0,0.0,1.54168212414
1679586269359391317,,10240,,1679586269,358184409,'',,,3.2000002861,0.0,0.0,,0.0,0.0,2.52189588547
1679586269410213139,,10241,,1679586269,406862750,'',,,2.90000009537,0.0,0.0,,0.0,0.0,2.28546786308
1679586269458075131,,10242,,1679586269,456898111,'',,,2.60000014305,0.0,0.0,,0.0,0.0,2.04904031754
1679586269511536593,,10243,,1679586269,509414392,'',,,2.30000019073,0.0,0.0,,0.0,0.0,1.81261265278
1679586269558323997,,10244,,1679586269,557072321,'',,,2.00000023842,0.0,0.0,,0.0,0.0,1.57618498802
1679586269608118622,,10245,,1679586269,606919362,'',,,1.70000016689,0.0,0.0,,0.0,0.0,1.33975720406
1679586269657938240,,10246,,1679586269,657111107,'',,,1.40000033379,0.0,0.0,,0.0,0.0,1.1033295393
1679586269710034106,,10247,,1679586269,707126564,'',,,1.10000038147,0.0,0.0,,0.0,0.0,0.866901934147
1679586269758199681,,10248,,1679586269,756890182,'',,,1.0,0.0,0.0,,0.0,0.0,0.788092374802
1679586269809521086,,10249,,1679586269,806878375,'',,,1.29999995232,0.0,0.0,,0.0,0.0,1.02452003956
1679586269858921377,,10250,,1679586269,857024423,'',,,1.59999990463,0.0,0.0,,0.0,0.0,1.26094770432
1679586269908309220,,10251,,1679586269,906926537,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
1679586269958534373,,10252,,1679586269,957079433,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586270009960961,,10253,,1679586270,6842987,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586270058278632,,10254,,1679586270,56823340,'',,,2.7999997139,0.0,0.0,,0.0,0.0,2.20665836334
1679586270108262697,,10255,,1679586270,106918445,'',,,2.49999976158,0.0,0.0,,0.0,0.0,1.97023069859
1679586270157877323,,10256,,1679586270,156900590,'',,,2.19999980927,0.0,0.0,,0.0,0.0,1.73380303383
1679586270208775722,,10257,,1679586270,206969583,'',,,1.89999985695,0.0,0.0,,0.0,0.0,1.49737536907
