rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1679586261543415321,,15089,,1679586261,541591551,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261611534817,,15090,,1679586261,610116165,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261618134668,,15091,,1679586261,616390513,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261654095994,,15092,,1679586261,652703422,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261694046651,,15093,,1679586261,691484099,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261720328999,,15094,,1679586261,718962252,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261767803312,,15095,,1679586261,766375605,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261803303487,,15096,,1679586261,801674917,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261817797809,,15097,,1679586261,816451862,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261857730131,,15098,,1679586261,853914655,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261915751706,,15099,,1679586261,913928448,"""joystick""","[-1.0, 0.010284737683832645, 0.22678303718566895, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261922792580,,15100,,1679586261,921429864,"""joystick""","[-1.0, 0.010284737683832645, 0.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586261961420041,,15101,,1679586261,960263725,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586261987783509,,15102,,1679586261,986365082,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262024528865,,15103,,1679586262,22792230,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262059725841,,15104,,1679586262,57943126,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262090702830,,15105,,1679586262,88957780,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262121541996,,15106,,1679586262,120098193,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262158552087,,15107,,1679586262,156426077,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262190480433,,15108,,1679586262,188991894,"""joystick""","[-1.0, 0.010284737683832645, -1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679586262223529960,,15109,,1679586262,221484335,"""joystick""","[-1.0, 0.010284737683832645, -0.7319864630699158, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262256001409,,15110,,1679586262,253885640,"""joystick""","[-1.0, 0.010284737683832645, 0.39173558354377747, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262289332471,,15111,,1679586262,287666460,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262334528135,,15112,,1679586262,332759821,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262360473557,,15113,,1679586262,359283129,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262391762514,,15114,,1679586262,390049271,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262441773683,,15115,,1679586262,440170872,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262461814035,,15116,,1679586262,460442839,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262495725063,,15117,,1679586262,493917101,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262522469682,,15118,,1679586262,521406902,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262568487200,,15119,,1679586262,566430023,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262590484218,,15120,,1679586262,588966399,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262645768906,,15121,,1679586262,642707092,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262654201360,,15122,,1679586262,652714420,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262694174801,,15123,,1679586262,692661461,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262721184891,,15124,,1679586262,720104478,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262761279579,,15125,,1679586262,760404094,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262787513416,,15126,,1679586262,786371116,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262824885905,,15127,,1679586262,822855640,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262861744060,,15128,,1679586262,860583872,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262896160847,,15129,,1679586262,895078450,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262921013440,,15130,,1679586262,918898726,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262961189216,,15131,,1679586262,960181795,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586262989828645,,15132,,1679586262,987683436,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263022579421,,15133,,1679586263,21624736,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263058344459,,15134,,1679586263,56429905,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263088355948,,15135,,1679586263,86396754,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263121633410,,15136,,1679586263,120349638,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263157259729,,15137,,1679586263,155178648,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263190780295,,15138,,1679586263,190128969,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263234803835,,15139,,1679586263,232714721,"""joystick""","[-1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263266129111,,15140,,1679586263,265055835,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263296107128,,15141,,1679586263,295164283,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263324906172,,15142,,1679586263,323951327,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263353780385,,15143,,1679586263,352719716,"""joystick""","[-1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263389550223,,15144,,1679586263,387751189,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263434377920,,15145,,1679586263,432930917,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263472922310,,15146,,1679586263,471454955,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263495520830,,15147,,1679586263,493873411,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263544350275,,15148,,1679586263,542581705,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263560325744,,15149,,1679586263,559280948,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263624458532,,15150,,1679586263,622660714,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263672172205,,15151,,1679586263,670182931,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263682960907,,15152,,1679586263,681525103,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263734958885,,15153,,1679586263,733876265,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263760453268,,15154,,1679586263,759395288,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263783961098,,15155,,1679586263,782503342,"""joystick""","[-1.0, 0.02059999480843544, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263879610842,,15156,,1679586263,877661856,"""joystick""","[-1.0, 0.03091525100171566, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263886735587,,15157,,1679586263,884319595,"""joystick""","[-1.0, 0.04123050719499588, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263917354978,,15158,,1679586263,915973478,"""joystick""","[-0.8763390183448792, 0.04123050719499588, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263961110711,,15159,,1679586263,958774654,"""joystick""","[1.0, 0.010284737683832645, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586263982899441,,15160,,1679586263,981550102,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264024712685,,15161,,1679586264,22617971,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264068508929,,15162,,1679586264,67538372,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264082318006,,15163,,1679586264,81357817,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264132700245,,15164,,1679586264,130239293,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264157168360,,15165,,1679586264,155340365,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264188409956,,15166,,1679586264,186451403,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264229579554,,15167,,1679586264,227704936,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264254664402,,15168,,1679586264,250269440,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264289485667,,15169,,1679586264,287591753,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264319668867,,15170,,1679586264,317699402,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264351238559,,15171,,1679586264,349154566,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264392108477,,15172,,1679586264,390189027,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264418109226,,15173,,1679586264,416419696,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264461124290,,15174,,1679586264,460064773,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264505083958,,15175,,1679586264,502727390,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264520711684,,15176,,1679586264,518964458,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264564908632,,15177,,1679586264,563409725,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264587946607,,15178,,1679586264,586427604,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264619189931,,15179,,1679586264,617624368,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264654223804,,15180,,1679586264,652701665,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264708051441,,15181,,1679586264,705630809,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264717648723,,15182,,1679586264,716434998,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264763691520,,15183,,1679586264,760424139,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264817031863,,15184,,1679586264,815255356,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264831153066,,15185,,1679586264,829120016,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264859805231,,15186,,1679586264,857774101,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264898055413,,15187,,1679586264,896461082,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264923938307,,15188,,1679586264,921601483,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264969615090,,15189,,1679586264,967702200,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586264989254772,,15190,,1679586264,987722264,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265028178488,,15191,,1679586265,26340766,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265069455477,,15192,,1679586265,67604955,"""joystick""","[1.0, 0.0, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265088340729,,15193,,1679586265,86534558,"""joystick""","[1.0, 0.0, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265139571414,,15194,,1679586265,137879739,"""joystick""","[1.0, -0.01031525619328022, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265163405418,,15195,,1679586265,161656336,"""joystick""","[1.0, -0.01031525619328022, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265204694087,,15196,,1679586265,202673101,"""joystick""","[1.0, -0.05157628282904625, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265231266803,,15197,,1679586265,226491106,"""joystick""","[1.0, -0.05157628282904625, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265258862395,,15198,,1679586265,257717246,"""joystick""","[1.0, -0.05157628282904625, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265317152610,,15199,,1679586265,315173032,"""joystick""","[1.0, -0.05157628282904625, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265325450087,,15200,,1679586265,324034380,"""joystick""","[1.0, -0.05157628282904625, 1.0, -0.15466780960559845, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1679586265358455070,,15201,,1679586265,356685060,"""joystick""","[1.0, -0.06186101958155632, 1.0, -0.14435255527496338, -1.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
